Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD,Predicted
2013-08-13,1321.3,1336.9,1341.72,1319.27,1694.16,21.359,106.83,1.3262,1333.531229955709
2013-08-14,1335.2,1321.4,1337.3,1316.55,1685.39,21.802,106.85,1.3256,1321.7523535480007
2013-08-15,1366.05,1335.19,1369.9,1319.31,1661.32,22.947,107.33,1.3348,1334.3478768514533
2013-08-16,1376.4,1367.3,1380.21,1357.95,1655.83,23.333,107.46,1.3329,1365.8591859620626
2013-08-19,1365.98,1376.35,1384.6,1362.49,1646.06,23.174,107.1,1.3335,1374.2533811767153
2013-08-20,1371.17,1366.39,1376.2,1355.26,1652.35,23.073,104.96,1.3417,1365.0572515401873
2013-08-21,1366.35,1371.8,1378.81,1360.1,1642.8,22.964,103.85,1.3357,1369.8768356419318
2013-08-22,1375.85,1366.5,1381.61,1355.8,1656.96,23.04,105.03,1.3356,1365.0762783584064
2013-08-23,1396.85,1375.79,1400.21,1369.14,1663.5,23.742,106.42,1.3382,1374.9582657405624
2013-08-26,1404.9,1398.88,1404.86,1391.44,1656.78,24.019,105.92,1.3369,1395.8617341763504
2013-08-27,1416.65,1405.16,1424.02,1396.75,1630.48,24.665,109.01,1.3393,1404.0651237497361
2013-08-28,1418.5,1417.1,1434.17,1413.9,1634.96,24.405,110.1,1.334,1417.2515921614279
2013-08-29,1408.25,1418.05,1418.52,1403.17,1638.17,24.122,108.8,1.3241,1419.6668486199678
2013-08-30,1396.4,1408.55,1411.62,1392.77,1632.97,23.495,107.65,1.3222,1407.8282355955416
2013-09-02,1394.9,1396.46,1398.31,1380.05,1632.97,24.429,106.75,1.3192,1396.8589562221123
2013-09-03,1412.65,1391.6,1416.61,1384.7,1639.77,24.412,108.54,1.317,1397.318972817486
2013-09-04,1391.45,1412.1,1415.22,1384.85,1653.08,23.399,107.23,1.3209,1414.098848853371
2013-09-05,1367.85,1392.1,1399.92,1365.77,1655.08,23.234,108.37,1.312,1392.6339228588276
2013-09-06,1391.61,1365.72,1393.2,1363.28,1655.17,23.87,110.53,1.318,1371.4044704820178
2013-09-09,1387.05,1391.45,1391.45,1382.83,1671.71,23.697,109.52,1.3255,1392.0420317429007
2013-09-10,1364.45,1387.95,1391.52,1358.2,1683.99,22.996,107.39,1.3268,1382.9963684662935
2013-09-11,1366.75,1364.25,1368.51,1357.46,1689.13,23.151,107.56,1.3312,1366.3328795538207
2013-09-12,1321.05,1367.4,1367.5,1321.05,1683.42,22.129,108.6,1.3299,1370.1868114933927
2013-09-13,1326.72,1321.36,1331.03,1305.03,1687.99,21.7,108.21,1.3294,1323.959705100353
2013-09-16,1314.0,1329.6,1332.92,1304.46,1697.6,21.99,106.59,1.3334,1325.417045358198
2013-09-17,1309.65,1313.6,1323.92,1306.5,1704.76,21.763,105.42,1.3359,1311.3576294009742
2013-09-18,1365.15,1309.7,1367.77,1291.95,1725.52,21.543,108.07,1.3522,1308.8922527614554
2013-09-19,1365.0,1365.55,1375.15,1358.8,1722.34,23.271,106.39,1.353,1367.6814011296287
2013-09-20,1325.38,1366.18,1368.4,1324.86,1709.91,21.91,104.68,1.3524,1366.4353222690188
2013-09-23,1322.15,1326.2,1332.11,1314.26,1701.84,21.846,103.59,1.3493,1327.0367520053162
2013-09-24,1323.2,1321.35,1329.57,1306.51,1697.42,21.569,103.13,1.3474,1321.4576708540433
2013-09-25,1333.6,1322.8,1338.51,1317.11,1692.77,21.867,102.66,1.3526,1322.7175412846716
2013-09-26,1323.7,1333.5,1339.21,1319.15,1698.67,21.746,103.03,1.3489,1333.9735501124107
2013-09-27,1336.2,1323.64,1344.3,1320.43,1691.75,21.831,102.87,1.3522,1325.592847016632
2013-09-30,1327.55,1335.9,1344.22,1323.56,1681.55,21.708,102.33,1.3526,1333.8329465277789
2013-10-01,1286.6,1327.75,1337.77,1283.2,1695.0,21.175,102.04,1.3526,1326.5156624928784
2013-10-02,1315.25,1286.75,1323.82,1278.85,1693.87,21.897,104.1,1.3579,1288.042941508886
2013-10-03,1317.3,1316.75,1321.31,1302.42,1678.66,21.786,103.31,1.3618,1317.0750391480385
2013-10-04,1311.35,1317.15,1323.86,1306.56,1690.5,21.752,103.84,1.3558,1317.0142346321506
2013-10-07,1321.79,1311.04,1328.44,1308.81,1676.12,22.386,103.03,1.3582,1309.931028509665
2013-10-08,1318.8,1321.49,1330.1,1316.3,1655.45,22.443,103.49,1.3573,1321.50272606741
2013-10-09,1307.2,1319.06,1321.95,1294.65,1656.4,21.891,101.61,1.3524,1317.7327818498266
2013-10-10,1286.24,1307.22,1311.78,1283.03,1692.56,21.896,103.01,1.352,1306.0663325608796
2013-10-11,1273.11,1286.93,1294.45,1262.63,1703.2,21.259,102.02,1.3542,1284.4741498177216
2013-10-14,1273.4,1272.8,1289.47,1268.8,1710.14,21.354,102.41,1.3561,1273.9146684454759
2013-10-15,1280.8,1273.15,1288.51,1252.27,1698.06,21.191,101.21,1.3523,1272.82716261926
2013-10-16,1281.6,1280.6,1287.51,1269.57,1721.54,21.365,102.29,1.3535,1281.1615030320424
2013-10-17,1319.7,1282.3,1324.67,1274.8,1733.15,21.947,100.67,1.3676,1280.5148254883543
2013-10-18,1316.24,1319.18,1325.7,1311.95,1744.5,21.913,100.81,1.3685,1319.0800193058408
2013-10-21,1315.75,1316.66,1324.42,1313.56,1744.66,22.278,99.22,1.3683,1315.8384821181644
2013-10-22,1340.65,1315.5,1345.07,1310.45,1754.67,22.79,97.8,1.3781,1317.4411841751557
2013-10-23,1332.35,1340.75,1342.57,1329.8,1746.38,22.617,96.86,1.3777,1340.6977042376554
2013-10-24,1347.15,1332.35,1352.22,1330.6,1752.07,22.822,97.11,1.38,1330.5900346063972
2013-10-25,1352.13,1346.73,1355.6,1336.54,1759.77,22.639,97.85,1.3805,1348.9528751483979
2013-10-28,1352.2,1353.16,1362.21,1346.5,1762.11,22.538,98.68,1.3784,1349.8948654938908
2013-10-29,1344.3,1352.1,1360.67,1340.87,1771.95,22.492,98.2,1.3746,1351.153606115845
2013-10-30,1342.8,1344.05,1359.77,1334.81,1763.31,22.999,96.77,1.3736,1342.9981210746005
2013-10-31,1323.8,1343.3,1343.4,1319.4,1756.54,21.882,96.38,1.3584,1340.8226033825488
2013-11-01,1315.35,1323.7,1327.86,1306.3,1761.64,21.852,94.61,1.3487,1325.3836395687808
2013-11-04,1314.74,1315.12,1322.24,1311.74,1767.93,21.721,94.62,1.3516,1315.9342066321685
2013-11-05,1311.6,1314.85,1319.77,1306.75,1762.97,21.656,93.37,1.3474,1313.725147256216
2013-11-06,1318.4,1311.97,1322.31,1309.45,1770.49,21.791,94.8,1.3512,1311.3589661579024
2013-11-07,1307.95,1318.16,1325.71,1298.71,1747.15,21.682,94.2,1.342,1316.4051442366829
2013-11-08,1288.2,1307.84,1313.06,1281.4,1770.61,21.345,94.6,1.3371,1309.3049335008197
2013-11-11,1283.28,1288.76,1288.91,1279.39,1771.89,21.311,95.14,1.3407,1287.1102260635173
2013-11-12,1267.99,1283.07,1285.3,1261.28,1767.69,20.804,93.04,1.3436,1281.7627288942706
2013-11-13,1278.99,1267.58,1279.24,1265.89,1782.0,20.462,93.88,1.3487,1267.8953814898925
2013-11-14,1287.39,1278.67,1294.38,1278.53,1790.62,20.74,93.76,1.3459,1277.6422035194225
2013-11-15,1290.05,1287.04,1291.14,1280.42,1798.18,20.744,93.84,1.3495,1289.113204199338
2013-11-18,1274.35,1290.45,1290.61,1270.35,1791.53,20.372,93.03,1.3505,1292.0707373193222
2013-11-19,1275.25,1274.71,1279.02,1269.3,1787.87,20.349,93.34,1.3539,1275.4793552023907
2013-11-20,1243.2,1275.62,1276.67,1241.3,1781.37,20.079,93.33,1.3439,1275.889051933245
2013-11-21,1242.75,1243.19,1250.01,1236.69,1795.85,19.948,95.44,1.3482,1242.5062939783388
2013-11-22,1243.6,1243.01,1249.32,1241.55,1804.76,19.874,94.84,1.3558,1249.2222569008122
2013-11-25,1252.6,1242.08,1253.54,1227.72,1802.48,19.897,94.09,1.3516,1244.1271528079967
2013-11-26,1243.3,1252.6,1256.89,1239.89,1802.75,19.864,93.68,1.3572,1252.4375094822287
2013-11-27,1237.4,1243.42,1254.81,1236.65,1807.23,19.665,92.3,1.3579,1243.3502954942046
2013-11-28,1244.15,1237.76,1245.82,1235.32,1807.23,20.033,92.28,1.3605,1238.7654161900032
2013-11-29,1253.49,1246.24,1256.11,1242.26,1805.81,20.016,92.72,1.359,1245.184126244603
2013-12-02,1220.05,1251.42,1251.42,1217.78,1800.9,19.272,93.82,1.3542,1252.8384459555884
2013-12-03,1223.89,1220.04,1226.38,1215.98,1795.15,19.046,96.04,1.359,1222.1638809967312
2013-12-04,1243.66,1223.89,1250.75,1211.89,1792.81,19.81,97.2,1.3594,1221.7955390020031
2013-12-05,1224.88,1243.77,1244.0,1217.3,1785.03,19.55,97.38,1.3668,1240.562449277589
2013-12-06,1228.85,1225.22,1243.61,1212.41,1805.09,19.496,97.65,1.3706,1227.6555226209298
2013-12-09,1240.94,1229.58,1243.19,1225.38,1808.37,19.676,97.34,1.3739,1228.4221168091333
2013-12-10,1260.72,1240.82,1267.74,1237.97,1802.62,20.292,98.51,1.3761,1240.7181121502022
2013-12-11,1251.75,1260.91,1263.4,1250.5,1782.22,20.334,97.44,1.3786,1261.3396202063725
2013-12-12,1223.8,1251.3,1257.4,1223.5,1775.5,19.432,97.5,1.3755,1251.0699564914864
2013-12-13,1238.3,1223.8,1239.0,1220.6,1775.32,19.583,96.6,1.3743,1225.1672906214676
2013-12-16,1240.57,1238.08,1251.89,1227.59,1786.54,20.08,97.48,1.3761,1235.2632796287694
2013-12-17,1230.1,1240.3,1248.6,1227.8,1781.0,19.819,97.22,1.3768,1237.9054113031516
2013-12-18,1218.07,1231.54,1244.7,1216.15,1810.65,20.039,97.8,1.3685,1230.5202099235064
2013-12-19,1190.1,1217.96,1226.76,1186.8,1809.6,19.167,98.77,1.3663,1217.292578865588
2013-12-20,1203.25,1190.51,1207.6,1185.71,1818.32,19.434,99.32,1.3672,1189.9317975683934
2013-12-23,1198.84,1203.52,1206.38,1192.77,1827.99,19.397,98.91,1.3696,1201.3672805318395
2013-12-24,1204.35,1199.44,1206.36,1197.01,1833.32,19.469,99.22,1.3684,1198.0263887146195
2013-12-25,1204.7,1204.69,1205.1,1203.29,1833.32,19.469,99.22,1.368,1203.2108465643037
2013-12-26,1210.7,1204.99,1216.1,1201.24,1842.02,19.9,99.55,1.3691,1203.574974862456
2013-12-27,1213.19,1210.59,1219.04,1209.03,1841.4,20.033,100.32,1.3742,1209.9140939790966
2013-12-30,1196.4,1212.15,1216.26,1195.39,1841.07,19.615,99.29,1.3805,1212.3301452516082
2013-12-31,1205.55,1196.62,1214.21,1185.11,1848.36,19.37,98.42,1.3746,1195.687478630678
2014-01-01,1205.9,1210.41,1210.61,1199.4,1848.36,19.37,98.7,1.3754,1206.058386356189
2014-01-02,1224.89,1204.88,1231.04,1203.72,1831.98,20.128,95.44,1.3672,1206.8889621118776
2014-01-03,1236.55,1224.94,1240.38,1222.14,1831.37,20.211,93.96,1.3588,1224.5203761525797
2014-01-06,1238.05,1236.93,1248.76,1233.1,1826.77,20.103,93.43,1.3628,1236.956288486597
2014-01-07,1232.1,1238.17,1245.86,1225.2,1837.88,19.787,93.67,1.3616,1240.198884056843
2014-01-08,1226.1,1231.97,1232.84,1218.83,1837.49,19.539,92.33,1.3575,1233.3642455607205
2014-01-09,1228.0,1226.17,1231.91,1224.02,1838.13,19.683,91.66,1.3609,1227.142557754108
2014-01-10,1247.1,1228.01,1248.81,1226.94,1842.37,20.223,92.72,1.367,1231.1925131015232
2014-01-13,1253.44,1248.28,1255.18,1243.72,1819.2,20.385,91.8,1.3672,1247.4883292198938
2014-01-14,1245.1,1253.12,1255.38,1241.83,1838.88,20.282,92.59,1.3679,1249.7775854236654
2014-01-15,1241.74,1245.1,1245.39,1234.49,1848.38,20.134,94.17,1.3605,1246.8203031641046
2014-01-16,1242.55,1241.49,1245.26,1236.55,1845.89,20.054,93.96,1.362,1244.8631258566757
2014-01-17,1253.82,1242.53,1255.28,1238.05,1838.7,20.304,94.37,1.3541,1245.2889078241153
2014-01-20,1254.35,1254.01,1261.0,1251.32,1838.7,19.87,93.93,1.3552,1252.5919065139442
2014-01-21,1241.49,1254.18,1256.24,1236.07,1843.8,19.87,94.99,1.3561,1251.8311091077649
2014-01-22,1236.49,1241.55,1244.14,1236.14,1844.86,19.839,96.73,1.3548,1240.7772614858093
2014-01-23,1264.35,1236.64,1265.8,1231.76,1828.46,20.01,97.32,1.3695,1238.7841613069074
2014-01-24,1269.25,1264.67,1273.31,1257.2,1790.29,19.765,96.64,1.3678,1265.675779547869
2014-01-27,1257.07,1268.85,1278.48,1252.16,1781.56,19.793,95.72,1.3672,1270.8371625934778
2014-01-28,1256.55,1257.01,1261.51,1249.36,1792.5,19.503,97.41,1.3669,1256.4150523501382
2014-01-29,1268.4,1256.9,1270.27,1249.65,1774.2,19.552,97.36,1.3663,1256.0939105644686
2014-01-30,1243.7,1268.24,1268.53,1238.39,1794.19,19.144,98.23,1.3556,1268.7558470774638
2014-01-31,1243.8,1244.07,1255.51,1238.75,1782.59,19.138,97.49,1.3487,1245.4806271728467
2014-02-03,1257.64,1245.14,1266.54,1240.68,1741.89,19.427,96.43,1.3525,1241.596264043584
2014-02-04,1255.0,1257.99,1260.93,1247.62,1755.2,19.439,97.19,1.3519,1256.6577630638799
2014-02-05,1258.01,1254.86,1273.73,1252.51,1751.64,19.822,97.38,1.3533,1256.4097293685172
2014-02-06,1257.64,1258.14,1266.98,1252.88,1773.43,19.944,97.84,1.359,1259.7581054522288
2014-02-07,1267.06,1257.68,1272.18,1256.22,1797.02,19.952,99.88,1.3635,1257.3677867468382
2014-02-10,1274.9,1266.31,1278.31,1265.4,1799.84,20.131,100.06,1.3647,1265.689706959734
2014-02-11,1291.85,1274.79,1293.83,1273.8,1819.75,20.172,99.94,1.3639,1274.623818451521
2014-02-12,1291.25,1292.02,1296.52,1284.4,1819.26,20.357,100.37,1.3594,1290.8048885590408
2014-02-13,1302.7,1291.11,1302.8,1286.14,1829.83,20.411,100.35,1.3681,1290.1316522292198
2014-02-14,1318.93,1302.83,1321.34,1299.97,1838.63,21.437,100.3,1.3693,1300.9135237753526
2014-02-17,1329.1,1319.15,1330.37,1318.65,1838.63,21.898,100.58,1.3708,1319.7674445195055
2014-02-18,1321.6,1329.2,1332.71,1312.95,1840.76,21.914,102.43,1.3758,1328.5073782708528
2014-02-19,1311.8,1321.84,1323.39,1308.93,1828.75,21.866,103.31,1.3733,1321.9777842797312
2014-02-20,1322.89,1311.64,1325.18,1307.85,1839.78,21.7,102.92,1.3718,1310.693617097884
2014-02-21,1323.39,1322.72,1328.79,1316.12,1836.25,21.798,102.2,1.374,1322.2690742883208
2014-02-24,1337.0,1324.99,1339.0,1319.11,1847.61,22.07,102.82,1.3735,1322.9857763078028
2014-02-25,1340.75,1337.0,1344.01,1331.72,1845.12,21.984,101.83,1.3746,1338.7188612498792
2014-02-26,1330.75,1340.31,1345.4,1322.14,1845.16,21.272,102.59,1.3688,1340.7977599519193
2014-02-27,1331.44,1330.58,1336.48,1323.97,1854.29,21.352,102.4,1.3709,1328.992289739345
2014-02-28,1326.4,1331.67,1333.91,1320.22,1859.45,21.241,102.59,1.3803,1333.220931313936
2014-03-03,1350.9,1326.5,1355.41,1326.5,1845.73,21.485,104.92,1.3735,1324.2061005085666
2014-03-04,1334.9,1350.95,1352.61,1331.54,1873.91,21.222,103.33,1.3744,1349.8520021202828
2014-03-05,1337.39,1334.83,1341.88,1332.58,1873.81,21.271,101.45,1.3733,1333.607747182357
2014-03-06,1351.35,1337.45,1353.37,1331.35,1877.03,21.574,101.56,1.3861,1335.4194776009329
2014-03-07,1340.25,1351.21,1352.9,1329.75,1878.04,20.928,102.58,1.3878,1352.966094657365
2014-03-10,1339.15,1339.27,1345.41,1329.47,1877.17,20.91,101.12,1.3877,1340.8476837776213
2014-03-11,1349.95,1339.35,1353.11,1338.0,1867.63,20.815,100.03,1.3859,1338.1177604786715
2014-03-12,1367.08,1349.39,1371.1,1345.44,1868.2,21.358,97.99,1.3904,1349.703138144238
2014-03-13,1370.6,1367.5,1375.46,1364.65,1846.34,21.198,98.2,1.3869,1365.0125898187107
2014-03-14,1382.24,1370.59,1388.4,1368.06,1841.13,21.413,98.89,1.3914,1372.0212147395935
2014-03-17,1366.95,1382.07,1392.37,1362.53,1858.83,21.275,98.08,1.3922,1381.0733009067326
2014-03-18,1356.25,1366.8,1367.77,1350.8,1872.25,20.862,99.7,1.3934,1365.3378003245678
2014-03-19,1331.45,1355.95,1360.26,1328.0,1860.77,20.826,100.37,1.3833,1356.152282860758
2014-03-20,1328.5,1331.05,1335.21,1320.85,1872.01,20.43,99.43,1.3779,1330.0500724297124
2014-03-21,1334.55,1328.55,1343.04,1328.45,1866.52,20.31,99.46,1.3794,1330.2778031410705
2014-03-24,1309.62,1334.74,1334.86,1308.04,1857.44,20.067,99.6,1.3839,1336.6386696587008
2014-03-25,1311.05,1309.6,1317.86,1306.2,1865.62,19.979,99.19,1.3827,1310.7808500628903
2014-03-26,1304.1,1311.25,1317.01,1298.9,1852.56,19.78,100.26,1.3783,1311.7047604810489
2014-03-27,1291.14,1304.14,1307.15,1289.3,1849.04,19.708,101.28,1.374,1303.372143097865
2014-03-28,1294.0,1293.64,1299.2,1285.84,1857.62,19.826,101.67,1.3753,1297.8653441462095
2014-03-31,1284.25,1294.3,1298.81,1282.65,1872.34,19.765,101.58,1.3771,1294.549013200619
2014-04-01,1279.15,1283.79,1288.25,1277.44,1885.52,19.706,99.74,1.3794,1284.0832947852207
2014-04-02,1289.8,1279.85,1295.21,1278.65,1890.9,20.068,99.62,1.3767,1279.200673013863
2014-04-03,1287.3,1289.89,1294.2,1281.59,1888.77,19.824,100.29,1.372,1291.222721566732
2014-04-04,1302.7,1286.62,1307.09,1284.33,1865.09,19.966,101.14,1.3703,1288.3708858787663
2014-04-07,1296.65,1302.9,1304.8,1295.8,1845.04,19.927,100.44,1.3741,1302.0211021984446
2014-04-08,1308.72,1296.29,1314.93,1296.29,1851.96,20.074,102.56,1.3796,1298.8974922902214
2014-04-09,1311.9,1308.25,1315.3,1300.94,1872.18,19.786,103.6,1.3855,1306.4830130558678
2014-04-10,1318.92,1311.64,1324.9,1310.84,1833.08,20.108,103.4,1.3888,1308.6335765315364
2014-04-11,1318.47,1317.94,1324.33,1314.24,1815.69,19.962,103.74,1.3885,1321.9092815546505
2014-04-14,1326.4,1318.94,1331.2,1318.84,1830.61,20.026,104.05,1.3821,1318.0136239070134
2014-04-15,1302.65,1326.81,1328.51,1290.95,1842.98,19.505,103.75,1.3814,1326.1646578449497
2014-04-16,1302.8,1302.84,1307.6,1293.59,1862.31,19.648,103.76,1.3816,1303.2908762546144
2014-04-17,1294.85,1302.4,1304.8,1293.24,1864.85,19.612,104.3,1.3815,1302.089203326923
2014-04-18,1293.78,1293.78,1293.78,1293.78,1864.85,19.612,104.3,1.3815,1296.2965686467744
2014-04-21,1290.15,1294.67,1301.51,1282.01,1871.89,19.367,104.37,1.3792,1290.6077018385254
2014-04-22,1283.5,1290.24,1293.0,1277.6,1879.55,19.376,102.13,1.3805,1287.377874559528
2014-04-23,1283.9,1283.51,1289.22,1281.05,1875.39,19.454,101.44,1.3817,1283.9372615523882
2014-04-24,1293.85,1284.01,1298.51,1268.85,1878.61,19.701,101.94,1.3832,1283.0792523583887
2014-04-25,1303.45,1294.01,1305.61,1290.6,1863.4,19.704,100.6,1.3833,1293.6682756147602
2014-04-28,1296.1,1303.2,1306.61,1292.3,1869.43,19.605,100.84,1.385,1301.4129086916084
2014-04-29,1296.48,1296.04,1301.4,1286.49,1878.33,19.538,101.28,1.3812,1295.2227975359506
2014-04-30,1291.9,1296.01,1298.01,1285.8,1883.95,19.174,99.74,1.3868,1295.2550888267328
2014-05-01,1284.1,1291.65,1293.21,1277.7,1883.68,19.043,99.42,1.387,1290.6946592124348
2014-05-02,1300.32,1284.19,1304.9,1277.1,1881.14,19.546,99.76,1.387,1283.2669141329952
2014-05-05,1309.85,1300.74,1315.95,1299.61,1884.66,19.571,99.48,1.3876,1299.3967567328395
2014-05-06,1307.65,1309.9,1314.71,1305.0,1867.72,19.645,99.5,1.3928,1309.070691538669
2014-05-07,1289.55,1308.01,1315.31,1287.0,1878.21,19.342,100.77,1.3912,1308.203359106639
2014-05-08,1289.6,1289.74,1295.3,1285.74,1875.63,19.138,100.26,1.3841,1290.6094829292565
2014-05-09,1289.33,1289.5,1294.9,1285.64,1878.48,19.121,99.99,1.376,1289.2105205459327
2014-05-12,1295.8,1289.2,1304.3,1280.1,1896.65,19.543,100.59,1.3757,1289.751788579137
2014-05-13,1293.35,1295.91,1299.21,1289.25,1897.45,19.547,101.7,1.3704,1298.0465239610994
2014-05-14,1305.6,1294.46,1309.4,1291.79,1888.53,19.775,102.37,1.3715,1294.6756344188905
2014-05-15,1296.35,1305.45,1307.35,1291.15,1870.85,19.484,101.5,1.3711,1306.7091960363084
2014-05-16,1293.7,1296.61,1298.76,1287.85,1877.86,19.329,102.02,1.3695,1299.7214691071613
2014-05-19,1291.95,1293.42,1305.25,1289.66,1885.08,19.353,102.61,1.3709,1294.1025803626062
2014-05-20,1294.25,1292.15,1297.05,1286.15,1872.83,19.399,102.44,1.3703,1288.1731311041153
2014-05-21,1291.85,1294.15,1296.6,1283.45,1888.03,19.338,104.07,1.3687,1296.0360670008806
2014-05-22,1293.85,1292.04,1303.85,1290.05,1892.49,19.52,103.74,1.3656,1295.0984104567515
2014-05-23,1293.11,1294.04,1295.95,1287.99,1900.53,19.418,104.35,1.3634,1296.701764977474
2014-05-26,1293.05,1292.71,1294.41,1290.91,1900.53,19.067,104.28,1.3646,1291.8430236714155
2014-05-27,1263.7,1292.95,1293.7,1263.5,1911.91,19.067,104.11,1.3634,1290.4518538666723
2014-05-28,1258.5,1263.7,1267.69,1256.02,1909.78,19.059,102.72,1.3591,1262.9741789381906
2014-05-29,1256.05,1258.79,1260.5,1251.55,1920.03,19.033,103.58,1.3602,1260.834315690046
2014-05-30,1251.05,1256.0,1260.46,1242.35,1923.57,18.7,102.71,1.3631,1257.3654840985198
2014-06-02,1244.35,1250.89,1250.89,1241.04,1924.97,18.757,102.47,1.3597,1252.6109327576926
2014-06-03,1244.65,1244.39,1248.15,1241.06,1924.24,18.781,102.66,1.3628,1243.698987747374
2014-06-04,1243.8,1245.24,1250.0,1243.5,1927.88,18.811,102.64,1.3599,1244.1965211622187
2014-06-05,1253.6,1243.8,1256.81,1241.21,1940.46,19.103,102.48,1.366,1244.1462470726067
2014-06-06,1252.73,1253.69,1258.0,1246.31,1949.44,19.011,102.66,1.3643,1255.3927652069804
2014-06-09,1252.08,1253.79,1257.7,1251.76,1951.27,19.086,104.41,1.3594,1250.5115684801874
2014-06-10,1260.8,1252.15,1263.31,1250.21,1950.79,19.188,104.35,1.3548,1251.1020885070197
2014-06-11,1260.74,1260.49,1265.5,1258.0,1943.89,19.192,104.4,1.3533,1262.2154604825173
2014-06-12,1273.36,1261.49,1275.0,1260.05,1930.11,19.553,106.53,1.3553,1262.492020955309
2014-06-13,1277.0,1273.69,1278.2,1271.0,1936.16,19.677,106.91,1.3542,1273.0845029219195
2014-06-16,1271.6,1277.06,1285.16,1270.51,1937.78,19.737,106.9,1.3575,1275.61985406712
2014-06-17,1271.5,1271.65,1273.56,1259.16,1941.99,19.754,106.36,1.3546,1271.3253297195436
2014-06-18,1278.4,1271.3,1280.0,1266.96,1956.98,19.799,105.97,1.3596,1270.4704536465613
2014-06-19,1320.1,1278.44,1322.1,1276.01,1959.48,20.669,106.43,1.3609,1277.291446981682
2014-06-20,1314.82,1320.2,1322.4,1306.75,1962.87,20.97,107.26,1.3599,1318.2885231471407
2014-06-23,1318.1,1313.7,1318.61,1309.91,1962.61,20.937,106.17,1.3605,1315.656278857408
2014-06-24,1318.3,1318.54,1326.6,1314.15,1949.98,21.068,106.03,1.3605,1317.5115328047114
2014-06-25,1319.5,1318.74,1325.15,1310.8,1959.53,21.142,106.5,1.363,1318.6758746081289
2014-06-26,1317.95,1318.65,1320.15,1306.25,1957.22,21.134,105.84,1.3611,1318.3876153688752
2014-06-27,1315.35,1317.91,1322.31,1312.76,1960.96,21.134,105.74,1.3649,1317.3318987725372
2014-06-30,1327.5,1315.8,1329.41,1310.21,1960.23,21.056,105.37,1.3692,1314.9484463497824
2014-07-01,1325.75,1327.15,1332.41,1323.72,1973.32,21.117,105.34,1.3679,1329.2058188705635
2014-07-02,1327.45,1325.58,1332.21,1321.32,1974.62,21.302,104.48,1.366,1325.7964770164238
2014-07-03,1319.8,1327.7,1327.7,1309.95,1985.44,21.137,104.06,1.3611,1325.6961469448152
2014-07-04,1320.55,1320.29,1323.8,1318.8,1985.44,21.014,103.76,1.3596,1321.5653885821498
2014-07-07,1320.2,1320.16,1320.3,1311.9,1977.65,21.014,103.53,1.3605,1318.3664241962106
2014-07-08,1318.95,1319.75,1325.35,1313.45,1963.71,21.013,103.4,1.3613,1319.1748879610323
2014-07-09,1326.7,1319.69,1332.69,1318.5,1972.83,21.068,102.29,1.3645,1317.671996111905
2014-07-10,1335.55,1319.34,1345.65,1319.34,1964.68,21.508,102.93,1.361,1324.7452326001223
2014-07-11,1338.15,1335.81,1339.54,1333.87,1967.57,21.461,100.83,1.3609,1337.1463854294943
2014-07-14,1307.15,1338.45,1339.71,1303.21,1977.1,20.914,100.91,1.362,1338.7466004696546
2014-07-15,1294.45,1306.85,1314.25,1292.05,1973.28,20.889,99.96,1.3572,1306.144198102663
2014-07-16,1299.37,1294.4,1304.4,1292.9,1981.57,20.775,101.2,1.3525,1294.2125961696088
2014-07-17,1318.25,1300.24,1324.65,1297.85,1958.12,21.134,103.19,1.3527,1297.4022599465472
2014-07-18,1310.9,1318.7,1324.75,1304.57,1978.22,20.886,103.13,1.3525,1319.6139783261385
2014-07-21,1311.9,1311.05,1318.51,1307.01,1973.63,21.012,104.59,1.3523,1309.7918323330482
2014-07-22,1307.35,1311.89,1315.2,1301.75,1983.53,21.008,104.42,1.3466,1310.3504019145144
2014-07-23,1304.15,1307.7,1311.31,1302.61,1987.01,20.995,103.12,1.3465,1307.254403173297
2014-07-24,1293.35,1304.14,1305.35,1287.81,1987.98,20.415,102.07,1.3464,1302.7788883181079
2014-07-25,1308.05,1294.0,1308.5,1290.16,1978.34,20.636,102.09,1.3432,1295.0822605489238
2014-07-28,1304.25,1308.25,1309.46,1301.42,1978.91,20.567,101.67,1.3441,1310.0963415668673
2014-07-29,1298.75,1304.59,1312.75,1295.85,1969.95,20.583,100.97,1.341,1305.4074737975222
2014-07-30,1295.05,1298.94,1302.76,1291.85,1970.07,20.617,100.27,1.3397,1299.4005050048654
2014-07-31,1282.35,1294.86,1297.56,1281.02,1930.67,20.432,98.17,1.3389,1294.3281336275247
2014-08-01,1294.1,1282.24,1297.2,1280.9,1925.15,20.393,97.88,1.343,1289.0309830473689
2014-08-04,1288.35,1293.98,1295.81,1286.17,1938.99,20.255,98.29,1.3422,1294.6495719017196
2014-08-05,1288.0,1287.91,1293.66,1282.56,1920.21,19.855,97.38,1.3376,1288.1841701108435
2014-08-06,1306.25,1288.05,1309.86,1287.46,1920.24,20.047,96.92,1.3382,1288.05276971853
2014-08-07,1313.55,1305.89,1314.75,1302.11,1909.57,20.013,97.34,1.3363,1307.6915780838447
2014-08-08,1309.6,1313.5,1322.86,1306.16,1931.59,19.952,97.65,1.3411,1314.6447623230588
